timestamp,day_of_week,is_weekend,city,junction_id,junction_name,latitude,longitude,zone_type,road_capacity,vehicle_count,avg_speed_kmh,congestion_index,fixed_green_sec,adaptive_green_sec,green_time_difference_sec,captured_vehicle_type,event_vehicle_speed_kmh,event_signal_is_red,event_dist_past_line_m,has_helmet,has_seatbelt,is_true_violation,offence_category,fine_amount_inr
2026-08-17 23:05:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,127,36.9,0.48,30,51,21,2 WHEELER,54.5,1,11.6,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:05:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,80,36.3,0.49,30,51,21,2 WHEELER,44.3,0,10.7,1,1,0,No VIOLATION,0
2026-08-17 23:05:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,57,45.2,0.34,30,40,10,2 WHEELER,59.2,0,3.1,1,1,1,OVERSPEEDING,2000
2026-08-17 23:05:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,98,38.1,0.46,30,49,19,4 WHEELER,25.9,1,9.0,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:05:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,99,44.1,0.36,30,42,12,4 WHEELER,76.0,0,0.1,1,1,1,OVERSPEEDING,2000
2026-08-17 23:05:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,78,40.0,0.43,30,47,17,AUTO RICKSHAW,55.5,0,4.7,1,1,1,OVERSPEEDING,2000
2026-08-17 23:10:00,Monday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,99,44.1,0.36,30,42,12,4 WHEELER,73.0,1,8.6,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:10:00,Monday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,95,45.2,0.34,30,40,10,4 WHEELER,57.2,1,-2.2,1,1,1,OVERSPEEDING,2000
2026-08-17 23:10:00,Monday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,69,46.9,0.31,30,38,8,AUTO RICKSHAW,64.7,0,-0.9,1,1,1,OVERSPEEDING,2000
2026-08-17 23:10:00,Monday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,96,35.0,0.51,30,53,23,4 WHEELER,40.7,0,10.4,1,1,0,No VIOLATION,0
2026-08-17 23:10:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,114,40.0,0.43,30,47,17,2 WHEELER,100.0,1,-1.2,1,1,1,OVERSPEEDING,2000
2026-08-17 23:10:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,49,47.5,0.3,30,37,7,4 WHEELER,66.9,0,8.2,1,1,1,OVERSPEEDING,2000
2026-08-17 23:10:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,74,39.4,0.44,30,48,18,AUTO RICKSHAW,52.4,0,7.6,1,1,0,No VIOLATION,0
2026-08-17 23:10:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,38,53.5,0.18,30,28,-2,4 WHEELER,77.3,1,2.7,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:10:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,74,49.1,0.27,30,35,5,2 WHEELER,35.6,0,4.0,1,1,0,No VIOLATION,0
2026-08-17 23:10:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,38,52.1,0.21,30,30,0,4 WHEELER,79.3,1,11.3,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:15:00,Monday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,85,46.9,0.31,30,38,8,BUS,58.4,1,1.4,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:15:00,Monday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,101,44.1,0.36,30,42,12,4 WHEELER,67.9,1,8.7,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:15:00,Monday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,89,41.8,0.4,30,45,15,4 WHEELER,50.6,0,6.9,1,1,0,No VIOLATION,0
2026-08-17 23:15:00,Monday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,76,41.8,0.4,30,45,15,2 WHEELER,56.0,0,-3.8,1,1,1,OVERSPEEDING,2000
2026-08-17 23:15:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,93,44.7,0.35,30,41,11,AUTO RICKSHAW,43.8,0,4.4,1,1,0,No VIOLATION,0
2026-08-17 23:15:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,54,45.8,0.33,30,39,9,4 WHEELER,52.2,0,5.4,1,1,0,No VIOLATION,0
2026-08-17 23:15:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,89,33.7,0.53,30,54,24,2 WHEELER,61.7,0,9.4,1,1,1,OVERSPEEDING,2000
2026-08-17 23:15:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,79,43.5,0.37,30,42,12,4 WHEELER,38.3,0,9.7,1,1,0,No VIOLATION,0
2026-08-17 23:15:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,107,42.4,0.39,30,44,14,4 WHEELER,63.3,1,8.9,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:15:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,45,50.1,0.25,30,33,3,2 WHEELER,77.9,1,-3.7,1,1,1,OVERSPEEDING,2000
2026-08-17 23:20:00,Monday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,96,44.7,0.35,30,41,11,BUS,55.7,1,-3.5,1,1,1,OVERSPEEDING,2000
2026-08-17 23:20:00,Monday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,87,46.9,0.31,30,38,8,2 WHEELER,69.3,0,0.3,1,1,1,OVERSPEEDING,2000
2026-08-17 23:20:00,Monday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,105,37.5,0.47,30,50,20,AUTO RICKSHAW,27.1,0,-0.6,1,1,0,No VIOLATION,0
2026-08-17 23:20:00,Monday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,85,38.8,0.45,30,48,18,AUTO RICKSHAW,66.9,0,9.6,1,1,1,OVERSPEEDING,2000
2026-08-17 23:20:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,143,33.1,0.54,30,55,25,2 WHEELER,49.2,0,-0.4,1,1,0,No VIOLATION,0
2026-08-17 23:20:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,75,38.1,0.46,30,49,19,4 WHEELER,48.4,0,4.6,1,1,0,No VIOLATION,0
2026-08-17 23:20:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,64,42.9,0.38,30,43,13,4 WHEELER,51.9,0,-0.3,1,1,0,No VIOLATION,0
2026-08-17 23:20:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,83,42.4,0.39,30,44,14,2 WHEELER,88.2,1,7.3,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:20:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,91,45.8,0.33,30,39,9,AUTO RICKSHAW,46.8,1,0.6,1,1,0,No VIOLATION,0
2026-08-17 23:20:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,62,45.2,0.34,30,40,10,2 WHEELER,37.2,1,11.5,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:25:00,Monday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,107,42.4,0.39,30,44,14,2 WHEELER,54.9,0,3.8,1,1,0,No VIOLATION,0
2026-08-17 23:25:00,Monday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,103,43.5,0.37,30,42,12,AUTO RICKSHAW,51.9,1,-1.4,1,1,0,No VIOLATION,0
2026-08-17 23:25:00,Monday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,94,40.6,0.42,30,46,16,2 WHEELER,64.7,1,-1.3,1,1,1,OVERSPEEDING,2000
2026-08-17 23:25:00,Monday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,43,51.1,0.23,30,32,2,2 WHEELER,76.0,0,-1.3,1,1,1,OVERSPEEDING,2000
2026-08-17 23:25:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,74,48.5,0.28,30,36,6,AUTO RICKSHAW,45.5,0,7.7,1,1,0,No VIOLATION,0
2026-08-17 23:25:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,56,45.2,0.34,30,40,10,4 WHEELER,49.9,0,-2.1,1,1,0,No VIOLATION,0
2026-08-17 23:25:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,55,45.8,0.33,30,39,9,BUS,46.4,0,6.3,1,1,0,No VIOLATION,0
2026-08-17 23:25:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,53,50.1,0.25,30,33,3,2 WHEELER,58.5,1,10.6,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:25:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,113,41.2,0.41,30,45,15,4 WHEELER,64.1,1,7.0,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:25:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,40,51.6,0.22,30,31,1,4 WHEELER,64.7,0,0.7,1,1,1,OVERSPEEDING,2000
2026-08-17 23:30:00,Monday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,110,41.8,0.4,30,45,15,AUTO RICKSHAW,66.2,0,6.4,1,1,1,OVERSPEEDING,2000
2026-08-17 23:30:00,Monday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,106,42.9,0.38,30,43,13,2 WHEELER,49.5,1,8.7,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:30:00,Monday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,60,49.1,0.27,30,35,5,AUTO RICKSHAW,44.4,1,-2.9,1,1,0,No VIOLATION,0
2026-08-17 23:30:00,Monday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,104,32.4,0.55,30,56,26,2 WHEELER,19.8,0,1.1,1,1,0,No VIOLATION,0
2026-08-17 23:30:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,119,38.8,0.45,30,48,18,2 WHEELER,63.9,1,6.9,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:30:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,70,40.0,0.43,30,47,17,AUTO RICKSHAW,48.2,0,2.1,1,1,0,No VIOLATION,0
2026-08-17 23:30:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,60,44.1,0.36,30,42,12,AUTO RICKSHAW,59.0,1,5.7,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:30:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,68,46.4,0.32,30,39,9,BUS,46.7,0,-2.5,1,1,0,No VIOLATION,0
2026-08-17 23:30:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,118,40.0,0.43,30,47,17,2 WHEELER,63.6,0,3.5,0,1,1,OVERSPEEDING,2000
2026-08-17 23:30:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,54,47.5,0.3,30,37,7,AUTO RICKSHAW,73.1,1,6.6,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:35:00,Monday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,102,43.5,0.37,30,42,12,2 WHEELER,23.0,0,9.6,1,1,0,No VIOLATION,0
2026-08-17 23:35:00,Monday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,103,43.5,0.37,30,42,12,4 WHEELER,92.8,0,7.5,1,1,1,OVERSPEEDING,2000
2026-08-17 23:35:00,Monday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,80,44.1,0.36,30,42,12,4 WHEELER,41.9,1,4.4,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:35:00,Monday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,70,43.5,0.37,30,42,12,2 WHEELER,37.4,0,-3.5,1,1,0,No VIOLATION,0
2026-08-17 23:35:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,90,45.2,0.34,30,40,10,AUTO RICKSHAW,42.4,1,-2.8,1,1,0,No VIOLATION,0
2026-08-17 23:35:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,67,41.2,0.41,30,45,15,AUTO RICKSHAW,34.6,0,9.0,1,1,0,No VIOLATION,0
2026-08-17 23:35:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,81,36.9,0.48,30,51,21,BUS,79.8,1,9.6,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:35:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,87,41.2,0.41,30,45,15,4 WHEELER,20.8,0,5.1,1,1,0,No VIOLATION,0
2026-08-17 23:35:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,85,46.9,0.31,30,38,8,2 WHEELER,50.7,1,10.7,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:35:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,53,48.0,0.29,30,36,6,AUTO RICKSHAW,62.2,0,8.5,1,1,1,OVERSPEEDING,2000
2026-08-17 23:40:00,Monday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,82,47.5,0.3,30,37,7,4 WHEELER,69.5,1,-2.6,1,1,1,OVERSPEEDING,2000
2026-08-17 23:40:00,Monday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,101,44.1,0.36,30,42,12,2 WHEELER,54.9,1,10.9,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:40:00,Monday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,64,48.0,0.29,30,36,6,2 WHEELER,40.7,1,9.6,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:40:00,Monday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,57,47.5,0.3,30,37,7,4 WHEELER,54.2,1,10.6,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:40:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,109,41.2,0.41,30,45,15,4 WHEELER,59.3,0,2.8,1,1,1,OVERSPEEDING,2000
2026-08-17 23:40:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,61,43.5,0.37,30,42,12,2 WHEELER,64.4,0,0.7,1,1,1,OVERSPEEDING,2000
2026-08-17 23:40:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,47,48.5,0.28,30,36,6,4 WHEELER,47.6,0,8.8,1,1,0,No VIOLATION,0
2026-08-17 23:40:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,121,31.1,0.57,30,57,27,2 WHEELER,32.6,0,2.6,1,1,0,No VIOLATION,0
2026-08-17 23:40:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,80,48.0,0.29,30,36,6,4 WHEELER,68.6,0,11.8,1,1,1,OVERSPEEDING,2000
2026-08-17 23:40:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,65,44.1,0.36,30,42,12,4 WHEELER,63.1,1,7.5,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:45:00,Monday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,135,36.3,0.49,30,51,21,AUTO RICKSHAW,64.4,1,7.7,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:45:00,Monday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,84,47.5,0.3,30,37,7,2 WHEELER,37.9,0,3.3,1,1,0,No VIOLATION,0
2026-08-17 23:45:00,Monday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,100,38.8,0.45,30,48,18,2 WHEELER,56.4,1,5.8,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:45:00,Monday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,72,42.9,0.38,30,43,13,4 WHEELER,25.8,0,10.6,1,1,0,No VIOLATION,0
2026-08-17 23:45:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,82,46.9,0.31,30,38,8,2 WHEELER,68.3,0,-3.9,0,1,1,OVERSPEEDING,2000
2026-08-17 23:45:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,34,52.1,0.21,30,30,0,4 WHEELER,51.5,1,11.6,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:45:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,50,47.5,0.3,30,37,7,2 WHEELER,89.5,0,-0.6,1,1,1,OVERSPEEDING,2000
2026-08-17 23:45:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,66,46.9,0.31,30,38,8,4 WHEELER,49.1,0,3.3,1,1,0,No VIOLATION,0
2026-08-17 23:45:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,91,45.8,0.33,30,39,9,2 WHEELER,39.5,0,-2.4,1,1,0,No VIOLATION,0
2026-08-17 23:45:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,87,36.9,0.48,30,51,21,2 WHEELER,54.4,0,-2.4,1,1,0,No VIOLATION,0
2026-08-17 23:50:00,Monday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,30,56.6,0.11,30,23,-7,4 WHEELER,86.8,1,8.0,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:50:00,Monday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,106,42.9,0.38,30,43,13,2 WHEELER,37.8,1,2.1,0,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:50:00,Monday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,85,42.9,0.38,30,43,13,2 WHEELER,67.9,0,4.6,1,1,1,OVERSPEEDING,2000
2026-08-17 23:50:00,Monday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,72,42.9,0.38,30,43,13,2 WHEELER,54.1,0,8.8,1,1,0,No VIOLATION,0
2026-08-17 23:50:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,95,44.1,0.36,30,42,12,4 WHEELER,41.6,1,8.2,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:50:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,67,41.2,0.41,30,45,15,2 WHEELER,68.6,0,8.4,1,1,1,OVERSPEEDING,2000
2026-08-17 23:50:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,60,44.1,0.36,30,42,12,2 WHEELER,41.8,0,4.1,1,1,0,No VIOLATION,0
2026-08-17 23:50:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,81,42.9,0.38,30,43,13,2 WHEELER,34.6,0,5.1,1,1,0,No VIOLATION,0
2026-08-17 23:50:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,110,41.8,0.4,30,45,15,4 WHEELER,62.9,0,8.0,1,1,1,OVERSPEEDING,2000
2026-08-17 23:50:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,76,40.6,0.42,30,46,16,2 WHEELER,47.1,0,4.8,1,1,0,No VIOLATION,0
2026-08-17 23:55:00,Monday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,91,45.8,0.33,30,39,9,AUTO RICKSHAW,14.8,0,1.8,1,1,0,No VIOLATION,0
2026-08-17 23:55:00,Monday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,87,46.9,0.31,30,38,8,4 WHEELER,34.6,1,-2.1,1,1,0,No VIOLATION,0
2026-08-17 23:55:00,Monday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,69,46.9,0.31,30,38,8,2 WHEELER,37.4,0,8.7,1,1,0,No VIOLATION,0
2026-08-17 23:55:00,Monday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,102,33.1,0.54,30,55,25,2 WHEELER,43.6,1,4.8,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:55:00,Monday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,79,47.5,0.3,30,37,7,AUTO RICKSHAW,68.3,0,5.7,1,1,1,OVERSPEEDING,2000
2026-08-17 23:55:00,Monday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,59,44.1,0.36,30,42,12,4 WHEELER,57.1,1,2.9,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:55:00,Monday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,49,48.0,0.29,30,36,6,2 WHEELER,59.1,1,-3.0,0,1,1,OVERSPEEDING,2000
2026-08-17 23:55:00,Monday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,85,41.8,0.4,30,45,15,4 WHEELER,27.4,1,4.1,1,1,1,RED LIGHT JUMPED,1000
2026-08-17 23:55:00,Monday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,135,36.3,0.49,30,51,21,4 WHEELER,47.4,0,10.4,1,1,0,No VIOLATION,0
2026-08-17 23:55:00,Monday,0,Mumbai,245653613,Junction 245653613 (Mumbai),18.9210581,72.8263833,Residential Area,183,40,51.6,0.22,30,31,1,2 WHEELER,40.2,0,-3.5,1,1,0,No VIOLATION,0
2026-08-18 00:00:00,Tuesday,0,Hyderabad,245640873,Neredmet Crossroad (Hyderabad),17.4818456,78.5365375,Residential Area,276,102,43.5,0.37,30,42,12,2 WHEELER,74.1,1,0.3,1,1,1,OVERSPEEDING,2000
2026-08-18 00:00:00,Tuesday,0,Hyderabad,289510346,Junction 289510346 (Hyderabad),17.4271038,78.4522925,Transit Corridor,281,73,49.6,0.26,30,34,4,AUTO RICKSHAW,65.3,0,11.8,1,1,1,OVERSPEEDING,2000
2026-08-18 00:00:00,Tuesday,0,Hyderabad,289895020,Junction 289895020 (Hyderabad),17.4214218,78.4844195,Commercial Hub,224,94,40.6,0.42,30,46,16,4 WHEELER,67.0,0,3.1,1,1,1,OVERSPEEDING,2000
2026-08-18 00:00:00,Tuesday,0,Hyderabad,289907074,Paradise (Hyderabad),17.4418278,78.4875311,Residential Area,190,55,48.0,0.29,30,36,6,4 WHEELER,87.1,0,-2.2,1,1,1,OVERSPEEDING,2000
2026-08-18 00:00:00,Tuesday,0,Hyderabad,306605263,Junction 306605263 (Hyderabad),17.3644949,78.5014095,Transit Corridor,266,109,41.2,0.41,30,45,15,4 WHEELER,64.9,0,0.3,1,1,1,OVERSPEEDING,2000
2026-08-18 00:00:00,Tuesday,0,Mumbai,245653232,Junction 245653232 (Mumbai),18.9143089,72.8217366,Commercial Hub,165,37,51.1,0.23,30,32,2,2 WHEELER,50.0,1,6.2,1,1,1,RED LIGHT JUMPED,1000
2026-08-18 00:00:00,Tuesday,0,Mumbai,245653329,Junction 245653329 (Mumbai),18.9164885,72.8236255,Residential Area,169,59,44.7,0.35,30,41,11,2 WHEELER,54.5,1,11.5,1,1,1,RED LIGHT JUMPED,1000
2026-08-18 00:00:00,Tuesday,0,Mumbai,245653413,Junction 245653413 (Mumbai),18.9187946,72.8255542,Transit Corridor,214,64,47.5,0.3,30,37,7,2 WHEELER,48.2,0,6.9,1,1,0,No VIOLATION,0
2026-08-18 00:00:00,Tuesday,0,Mumbai,245653464,Junction 245653464 (Mumbai),18.9189023,72.8290725,Commercial Hub,276,85,46.9,0.31,30,38,8,4 WHEELER,73.6,1,-0.1,1,1,1,OVERSPEEDING,2000
